"","State","Year","Colonies","YieldPerCol","TotalProd","Pesticide","value","Pollutant","value"
"310","Iowa",2003,32000,59,1888000,"Clothianidin",0,"NO2.Mean",NA
"311","Iowa",2004,35000,67,2345000,"Clothianidin",21798.9,"NO2.Mean",NA
"312","Iowa",2005,28000,88,2464000,"Clothianidin",39662.1,"NO2.Mean",NA
"313","Iowa",2006,26000,84,2184000,"Clothianidin",48965.9,"NO2.Mean",8.230118
"314","Iowa",2007,26000,81,2106000,"Clothianidin",55855.6,"NO2.Mean",7.28799243255814
"315","Iowa",2008,24000,62,1488000,"Clothianidin",95696,"NO2.Mean",7.39410512713178
"316","Iowa",2009,26000,42,1092000,"Clothianidin",87469.4,"NO2.Mean",6.96815136511628
"317","Iowa",2010,27000,49,1323000,"Clothianidin",61314.3,"NO2.Mean",7.43382927024922
"318","Iowa",2011,25000,62,1550000,"Clothianidin",129359.2,"NO2.Mean",7.79957375216138
"319","Iowa",2012,37000,61,2257000,"Clothianidin",168229.2,"NO2.Mean",7.90338151318267
"320","Iowa",2013,39000,48,1872000,"Clothianidin",214836,"NO2.Mean",7.16204655402931
"321","Iowa",2014,35000,43,1505000,"Clothianidin",256886.6,"NO2.Mean",6.80341191735537
"322","Iowa",2015,36000,50,1800000,"Clothianidin",3.2,"NO2.Mean",6.45899371232876
"323","Iowa",2016,37000,48,1776000,"Clothianidin",0,"NO2.Mean",6.2042943442623
"324","Iowa",2017,35000,58,2030000,"Clothianidin",NA,"NO2.Mean",NA
"325","Kansas",1991,35000,52,1820000,"Clothianidin",NA,"NO2.Mean",NA
"326","Kansas",1992,28000,58,1624000,"Clothianidin",NA,"NO2.Mean",NA
"327","Kansas",1993,23000,57,1311000,"Clothianidin",NA,"NO2.Mean",NA
"328","Kansas",1994,19000,47,893000,"Clothianidin",NA,"NO2.Mean",NA
"329","Kansas",1995,17000,67,1139000,"Clothianidin",0,"NO2.Mean",NA
"330","Kansas",1996,16000,51,816000,"Clothianidin",0,"NO2.Mean",NA
"331","Kansas",1997,17000,71,1207000,"Clothianidin",0,"NO2.Mean",NA
"332","Kansas",1998,16000,46,736000,"Clothianidin",0,"NO2.Mean",NA
"333","Kansas",1999,13000,67,871000,"Clothianidin",0,"NO2.Mean",NA
"334","Kansas",2000,15000,68,1020000,"Clothianidin",0,"NO2.Mean",9.92787896812386
"335","Kansas",2001,13000,51,663000,"Clothianidin",0,"NO2.Mean",10.5601162461187
"336","Kansas",2002,17000,52,884000,"Clothianidin",0,"NO2.Mean",8.61740247095891
"337","Kansas",2003,16000,57,912000,"Clothianidin",0,"NO2.Mean",9.04249008575581
"338","Kansas",2004,14000,80,1120000,"Clothianidin",7479.3,"NO2.Mean",9.94521369398907
"339","Kansas",2005,16000,50,8e+05,"Clothianidin",10489,"NO2.Mean",11.5510517219178
"340","Kansas",2006,14000,55,770000,"Clothianidin",12961,"NO2.Mean",12.041822547486
"341","Kansas",2007,14000,40,560000,"Clothianidin",20029,"NO2.Mean",13.3936032794521
"342","Kansas",2008,10000,61,610000,"Clothianidin",18574.2,"NO2.Mean",16.8078922103746
"343","Kansas",2009,9000,63,567000,"Clothianidin",24430.8,"NO2.Mean",12.2716397953216
"344","Kansas",2010,9000,52,468000,"Clothianidin",15132.8,"NO2.Mean",13.0666753128655
"345","Kansas",2011,7000,44,308000,"Clothianidin",29542.7,"NO2.Mean",13.10077026
"346","Kansas",2012,6000,55,330000,"Clothianidin",48739.6,"NO2.Mean",12.0630741055719
"347","Kansas",2013,6000,46,276000,"Clothianidin",71506.6,"NO2.Mean",11.8597126655844
"348","Kansas",2014,7000,75,525000,"Clothianidin",67757.5,"NO2.Mean",11.0309245965909
"349","Kansas",2015,8000,36,288000,"Clothianidin",0,"NO2.Mean",11.0124622700297
"350","Kansas",2016,7000,48,336000,"Clothianidin",0,"NO2.Mean",11.5822730454545
"351","Kansas",2017,7000,79,553000,"Clothianidin",NA,"NO2.Mean",NA
"352","Kentucky",1991,7000,25,175000,"Clothianidin",NA,"NO2.Mean",NA
"353","Kentucky",1992,4000,30,120000,"Clothianidin",NA,"NO2.Mean",NA
"354","Kentucky",1993,4000,60,240000,"Clothianidin",NA,"NO2.Mean",NA
"355","Kentucky",1994,3000,54,162000,"Clothianidin",NA,"NO2.Mean",NA
"356","Kentucky",1995,3000,44,132000,"Clothianidin",0,"NO2.Mean",NA
"357","Kentucky",1996,3000,60,180000,"Clothianidin",0,"NO2.Mean",NA
"358","Kentucky",1997,3000,60,180000,"Clothianidin",0,"NO2.Mean",NA
"359","Kentucky",1998,3000,50,150000,"Clothianidin",0,"NO2.Mean",NA
"360","Kentucky",1999,3000,50,150000,"Clothianidin",0,"NO2.Mean",NA
"361","Kentucky",2000,4000,48,192000,"Clothianidin",0,"NO2.Mean",12.7515623515644
"362","Kentucky",2001,4000,78,312000,"Clothianidin",0,"NO2.Mean",12.5463119456414
"363","Kentucky",2002,5000,54,270000,"Clothianidin",0,"NO2.Mean",10.9445652242547
"364","Kentucky",2003,5000,48,240000,"Clothianidin",0,"NO2.Mean",10.8300703064516
"365","Kentucky",2004,5000,56,280000,"Clothianidin",1655.6,"NO2.Mean",NA
"366","Kentucky",2005,5000,50,250000,"Clothianidin",1915.3,"NO2.Mean",NA
"367","Kentucky",2006,5000,56,280000,"Clothianidin",3652.4,"NO2.Mean",NA
"368","Kentucky",2007,4000,61,244000,"Clothianidin",9675.1,"NO2.Mean",NA
"369","Kentucky",2008,4000,39,156000,"Clothianidin",5241.4,"NO2.Mean",NA
"370","Kentucky",2009,5000,35,175000,"Clothianidin",8067.6,"NO2.Mean",NA
"371","Kentucky",2010,5000,67,335000,"Clothianidin",8732.8,"NO2.Mean",NA
"372","Kentucky",2011,4000,39,156000,"Clothianidin",7982,"NO2.Mean",NA
"373","Kentucky",2012,5000,51,255000,"Clothianidin",19734.3,"NO2.Mean",NA
"374","Kentucky",2013,3000,41,123000,"Clothianidin",32857.7,"NO2.Mean",14.1082012439024
"375","Kentucky",2014,5000,47,235000,"Clothianidin",36534.5,"NO2.Mean",11.4159223658537
"376","Kentucky",2015,5000,46,230000,"Clothianidin",2.5,"NO2.Mean",7.88423470618557
"377","Kentucky",2016,5000,46,230000,"Clothianidin",8.4,"NO2.Mean",NA
"378","Kentucky",2017,5000,38,190000,"Clothianidin",NA,"NO2.Mean",NA
"379","Louisiana",1991,40000,70,2800000,"Clothianidin",NA,"NO2.Mean",NA
"380","Louisiana",1992,45000,107,4815000,"Clothianidin",NA,"NO2.Mean",NA
"381","Louisiana",1993,47000,86,4042000,"Clothianidin",NA,"NO2.Mean",NA
"382","Louisiana",1994,35000,98,3430000,"Clothianidin",NA,"NO2.Mean",NA
"383","Louisiana",1995,33000,119,3927000,"Clothianidin",0,"NO2.Mean",NA
"384","Louisiana",1996,37000,106,3922000,"Clothianidin",0,"NO2.Mean",NA
"385","Louisiana",1997,44000,115,5060000,"Clothianidin",0,"NO2.Mean",NA
"386","Louisiana",1998,41000,111,4551000,"Clothianidin",0,"NO2.Mean",NA
"387","Louisiana",1999,48000,114,5472000,"Clothianidin",0,"NO2.Mean",NA
"388","Louisiana",2000,43000,94,4042000,"Clothianidin",0,"NO2.Mean",17.3460742431694
"389","Louisiana",2001,45000,106,4770000,"Clothianidin",0,"NO2.Mean",17.3592387722222
"390","Louisiana",2002,35000,124,4340000,"Clothianidin",0,"NO2.Mean",17.9967632173913
"391","Louisiana",2003,34000,90,3060000,"Clothianidin",0,"NO2.Mean",15.5625022527778
"392","Louisiana",2004,35000,98,3430000,"Clothianidin",136.6,"NO2.Mean",15.8162260164384
"393","Louisiana",2005,35000,97,3395000,"Clothianidin",560.3,"NO2.Mean",14.3518640304709
"394","Louisiana",2006,30000,90,2700000,"Clothianidin",1909.5,"NO2.Mean",15.0146352664835
"395","Louisiana",2007,29000,89,2581000,"Clothianidin",730.1,"NO2.Mean",15.1991169183099
"396","Louisiana",2008,40000,77,3080000,"Clothianidin",1058.4,"NO2.Mean",13.1144554469274
"397","Louisiana",2009,37000,103,3811000,"Clothianidin",4220.8,"NO2.Mean",12.8751434736842
"398","Louisiana",2010,36000,80,2880000,"Clothianidin",3808.5,"NO2.Mean",12.6985428300283
"399","Louisiana",2011,36000,77,2772000,"Clothianidin",4850.7,"NO2.Mean",11.6657067107438
"400","Louisiana",2012,41000,86,3526000,"Clothianidin",6514.1,"NO2.Mean",11.400542943662
"401","Louisiana",2013,50000,98,4900000,"Clothianidin",5418.9,"NO2.Mean",9.64470509444444
"402","Louisiana",2014,48000,84,4032000,"Clothianidin",4006.1,"NO2.Mean",10.4808692114804
"403","Louisiana",2015,44000,99,4356000,"Clothianidin",0,"NO2.Mean",9.38047267493114
"404","Louisiana",2016,50000,86,4300000,"Clothianidin",0,"NO2.Mean",12.911401631579
"405","Louisiana",2017,43000,81,3483000,"Clothianidin",NA,"NO2.Mean",NA
"406","Maine",1991,13000,42,546000,"Clothianidin",NA,"NO2.Mean",NA
"407","Maine",1992,15000,22,330000,"Clothianidin",NA,"NO2.Mean",NA
"408","Maine",1993,13000,50,650000,"Clothianidin",NA,"NO2.Mean",NA
"409","Maine",1994,8000,55,440000,"Clothianidin",NA,"NO2.Mean",NA
"410","Maine",1995,11000,45,495000,"Clothianidin",0,"NO2.Mean",NA
"411","Maine",1996,9000,23,207000,"Clothianidin",0,"NO2.Mean",NA
"412","Maine",1997,8000,19,152000,"Clothianidin",0,"NO2.Mean",NA
"413","Maine",1998,10000,26,260000,"Clothianidin",0,"NO2.Mean",NA
"414","Maine",1999,14000,22,308000,"Clothianidin",0,"NO2.Mean",NA
"415","Maine",2000,11000,21,231000,"Clothianidin",0,"NO2.Mean",NA
"416","Maine",2001,11000,20,220000,"Clothianidin",0,"NO2.Mean",NA
"417","Maine",2002,11000,41,451000,"Clothianidin",0,"NO2.Mean",NA
"418","Maine",2003,8000,33,264000,"Clothianidin",0,"NO2.Mean",NA
"419","Maine",2004,7000,31,217000,"Clothianidin",0,"NO2.Mean",NA
"420","Maine",2005,8000,26,208000,"Clothianidin",0,"NO2.Mean",NA
"421","Maine",2006,11000,23,253000,"Clothianidin",0,"NO2.Mean",2.33691017241379
"422","Maine",2007,9000,26,234000,"Clothianidin",0,"NO2.Mean",2.80011022739726
"423","Maine",2008,7000,42,294000,"Clothianidin",3.3,"NO2.Mean",5.64978438787879
"424","Maine",2009,6000,50,3e+05,"Clothianidin",186.3,"NO2.Mean",6.91141296940639
"425","Maine",2010,5000,41,205000,"Clothianidin",140.3,"NO2.Mean",6.16610067780822
"426","Maine",2011,4000,30,120000,"Clothianidin",372.6,"NO2.Mean",5.54492274840182
"427","Maine",2012,4000,34,136000,"Clothianidin",197.3,"NO2.Mean",6.07932671766849
"428","Maine",2013,7000,43,301000,"Clothianidin",100.1,"NO2.Mean",3.17454980586081
"429","Maine",2014,8000,47,376000,"Clothianidin",9.7,"NO2.Mean",3.55605809695291
"430","Maine",2015,10000,47,470000,"Clothianidin",12.8,"NO2.Mean",5.0157838939394
"431","Maine",2016,12000,34,408000,"Clothianidin",85.8,"NO2.Mean",6.55690906993007
"432","Maine",2017,12000,33,396000,"Clothianidin",NA,"NO2.Mean",NA
"433","Maryland",1991,7000,25,175000,"Clothianidin",NA,"NO2.Mean",NA
"434","Maryland",1992,6000,23,138000,"Clothianidin",NA,"NO2.Mean",NA
"435","Maryland",1993,7000,27,189000,"Clothianidin",NA,"NO2.Mean",NA
"436","Maryland",1994,7000,36,252000,"Clothianidin",NA,"NO2.Mean",NA
"437","Maryland",1995,7000,35,245000,"Clothianidin",0,"NO2.Mean",NA
"438","Maryland",1996,7000,32,224000,"Clothianidin",0,"NO2.Mean",NA
"439","Maryland",1997,6000,40,240000,"Clothianidin",0,"NO2.Mean",NA
"440","Maryland",1998,7000,44,308000,"Clothianidin",0,"NO2.Mean",NA
"441","Maryland",1999,6000,46,276000,"Clothianidin",0,"NO2.Mean",NA
"442","Maryland",2000,6000,46,276000,"Clothianidin",0,"NO2.Mean",NA
"443","Maryland",2001,4000,46,184000,"Clothianidin",0,"NO2.Mean",NA
"444","Maryland",2002,3000,46,138000,"Clothianidin",0,"NO2.Mean",NA
"445","Maryland",2003,2000,42,84000,"Clothianidin",0,"NO2.Mean",NA
"446","Michigan",1991,105000,73,7665000,"Clothianidin",NA,"NO2.Mean",NA
"447","Michigan",1992,95000,68,6460000,"Clothianidin",NA,"NO2.Mean",NA
"448","Michigan",1993,90000,77,6930000,"Clothianidin",NA,"NO2.Mean",NA
"449","Michigan",1994,90000,86,7740000,"Clothianidin",NA,"NO2.Mean",NA
"450","Michigan",1995,97000,92,8924000,"Clothianidin",0,"NO2.Mean",NA
"451","Michigan",1996,90000,96,8640000,"Clothianidin",0,"NO2.Mean",NA
"452","Michigan",1997,85000,70,5950000,"Clothianidin",0,"NO2.Mean",NA
"453","Michigan",1998,80000,85,6800000,"Clothianidin",0,"NO2.Mean",NA
"454","Michigan",1999,73000,85,6205000,"Clothianidin",0,"NO2.Mean",NA
"455","Michigan",2000,72000,75,5400000,"Clothianidin",0,"NO2.Mean",22.6820650111111
"456","Michigan",2001,76000,60,4560000,"Clothianidin",0,"NO2.Mean",22.7798747482993
"457","Michigan",2002,72000,77,5544000,"Clothianidin",0,"NO2.Mean",18.0685363478261
"458","Michigan",2003,65000,74,4810000,"Clothianidin",0,"NO2.Mean",17.4183709891304
"459","Michigan",2004,65000,67,4355000,"Clothianidin",3321.5,"NO2.Mean",14.8394141229508
"460","Michigan",2005,65000,68,4420000,"Clothianidin",6813.3,"NO2.Mean",15.659846200565
"461","Michigan",2006,72000,55,3960000,"Clothianidin",8632.8,"NO2.Mean",12.484878236413
"462","Michigan",2007,72000,64,4608000,"Clothianidin",14722.5,"NO2.Mean",8.125
"463","Michigan",2008,71000,73,5183000,"Clothianidin",17502.5,"NO2.Mean",NA
"464","Michigan",2009,66000,60,3960000,"Clothianidin",11210.6,"NO2.Mean",NA
"465","Michigan",2010,71000,58,4118000,"Clothianidin",11898.8,"NO2.Mean",NA
"466","Michigan",2011,74000,64,4736000,"Clothianidin",17898.8,"NO2.Mean",NA
"467","Michigan",2012,73000,57,4161000,"Clothianidin",36304.2,"NO2.Mean",NA
"468","Michigan",2013,85000,55,4675000,"Clothianidin",44878.1,"NO2.Mean",NA
"469","Michigan",2014,91000,63,5733000,"Clothianidin",45281.4,"NO2.Mean",NA
"470","Michigan",2015,90000,58,5220000,"Clothianidin",730.3,"NO2.Mean",NA
"471","Michigan",2016,89000,60,5340000,"Clothianidin",509.1,"NO2.Mean",NA
"472","Michigan",2017,87000,45,3915000,"Clothianidin",NA,"NO2.Mean",NA
"473","Minnesota",1991,180000,91,16380000,"Clothianidin",NA,"NO2.Mean",NA
"474","Minnesota",1992,190000,90,17100000,"Clothianidin",NA,"NO2.Mean",NA
"475","Minnesota",1993,180000,80,14400000,"Clothianidin",NA,"NO2.Mean",NA
"476","Minnesota",1994,170000,79,13430000,"Clothianidin",NA,"NO2.Mean",NA
"477","Minnesota",1995,165000,82,13530000,"Clothianidin",0,"NO2.Mean",NA
"478","Minnesota",1996,150000,77,11550000,"Clothianidin",0,"NO2.Mean",NA
"479","Minnesota",1997,145000,73,10585000,"Clothianidin",0,"NO2.Mean",NA
"480","Minnesota",1998,140000,79,11060000,"Clothianidin",0,"NO2.Mean",NA
"481","Minnesota",1999,145000,82,11890000,"Clothianidin",0,"NO2.Mean",NA
"482","Minnesota",2000,150000,90,13500000,"Clothianidin",0,"NO2.Mean",NA
"483","Minnesota",2001,135000,81,10935000,"Clothianidin",0,"NO2.Mean",NA
"484","Minnesota",2002,117000,73,8541000,"Clothianidin",0,"NO2.Mean",NA
"485","Minnesota",2003,120000,83,9960000,"Clothianidin",0,"NO2.Mean",NA
"486","Minnesota",2004,135000,75,10125000,"Clothianidin",5268.9,"NO2.Mean",NA
"487","Minnesota",2005,120000,74,8880000,"Clothianidin",17982.9,"NO2.Mean",NA
"488","Minnesota",2006,125000,80,1e+07,"Clothianidin",21232.4,"NO2.Mean",NA
"489","Minnesota",2007,130000,68,8840000,"Clothianidin",28186.4,"NO2.Mean",NA
"490","Minnesota",2008,122000,78,9516000,"Clothianidin",42875.7,"NO2.Mean",NA
"491","Minnesota",2009,122000,65,7930000,"Clothianidin",49606.5,"NO2.Mean",NA
"492","Minnesota",2010,128000,66,8448000,"Clothianidin",45267,"NO2.Mean",NA
"493","Minnesota",2011,120000,53,6360000,"Clothianidin",94614.2,"NO2.Mean",7.51125000689655
"494","Minnesota",2012,125000,67,8375000,"Clothianidin",135044.1,"NO2.Mean",6.265873
"495","Minnesota",2013,130000,58,7540000,"Clothianidin",134266.6,"NO2.Mean",NA
"496","Minnesota",2014,132000,60,7920000,"Clothianidin",192952.2,"NO2.Mean",6.26310045238095
"497","Minnesota",2015,122000,68,8296000,"Clothianidin",352,"NO2.Mean",6.60341041547277
"498","Minnesota",2016,124000,59,7316000,"Clothianidin",1673,"NO2.Mean",NA
"499","Minnesota",2017,126000,62,7812000,"Clothianidin",NA,"NO2.Mean",NA
"500","Mississippi",1991,28000,36,1008000,"Clothianidin",NA,"NO2.Mean",NA
"501","Mississippi",1992,25000,65,1625000,"Clothianidin",NA,"NO2.Mean",NA
"502","Mississippi",1993,17000,61,1037000,"Clothianidin",NA,"NO2.Mean",NA
"503","Mississippi",1994,19000,53,1007000,"Clothianidin",NA,"NO2.Mean",NA
"504","Mississippi",1995,16000,70,1120000,"Clothianidin",0,"NO2.Mean",NA
"505","Mississippi",1996,17000,80,1360000,"Clothianidin",0,"NO2.Mean",NA
"506","Mississippi",1997,19000,73,1387000,"Clothianidin",0,"NO2.Mean",NA
"507","Mississippi",1998,18000,86,1548000,"Clothianidin",0,"NO2.Mean",NA
"508","Mississippi",1999,18000,73,1314000,"Clothianidin",0,"NO2.Mean",NA
"509","Mississippi",2000,17000,72,1224000,"Clothianidin",0,"NO2.Mean",NA
"510","Mississippi",2001,17000,66,1122000,"Clothianidin",0,"NO2.Mean",NA
"511","Mississippi",2002,18000,78,1404000,"Clothianidin",0,"NO2.Mean",NA
"512","Mississippi",2003,21000,69,1449000,"Clothianidin",0,"NO2.Mean",NA
"513","Mississippi",2004,18000,65,1170000,"Clothianidin",276.4,"NO2.Mean",NA
"514","Mississippi",2005,16000,80,1280000,"Clothianidin",4477.5,"NO2.Mean",NA
"515","Mississippi",2006,14000,98,1372000,"Clothianidin",1550.2,"NO2.Mean",NA
"516","Mississippi",2007,15000,92,1380000,"Clothianidin",258.5,"NO2.Mean",NA
"517","Mississippi",2008,14000,98,1372000,"Clothianidin",4828.1,"NO2.Mean",NA
"518","Mississippi",2009,14000,104,1456000,"Clothianidin",3800.9,"NO2.Mean",NA
"519","Mississippi",2010,16000,98,1568000,"Clothianidin",2113.7,"NO2.Mean",NA
"520","Mississippi",2011,18000,115,2070000,"Clothianidin",6635.4,"NO2.Mean",NA
"521","Mississippi",2012,18000,118,2124000,"Clothianidin",12287.3,"NO2.Mean",NA
"522","Mississippi",2013,17000,116,1972000,"Clothianidin",19968.5,"NO2.Mean",NA
"523","Mississippi",2014,20000,112,2240000,"Clothianidin",17883.5,"NO2.Mean",NA
"524","Mississippi",2015,15000,83,1245000,"Clothianidin",192.9,"NO2.Mean",NA
"525","Mississippi",2016,19000,85,1615000,"Clothianidin",5796.2,"NO2.Mean",NA
"526","Mississippi",2017,13000,80,1040000,"Clothianidin",NA,"NO2.Mean",NA
"527","Missouri",1991,28000,65,1820000,"Clothianidin",NA,"NO2.Mean",NA
"528","Missouri",1992,25000,77,1925000,"Clothianidin",NA,"NO2.Mean",NA
"529","Missouri",1993,24000,73,1752000,"Clothianidin",NA,"NO2.Mean",NA
"530","Missouri",1994,25000,77,1925000,"Clothianidin",NA,"NO2.Mean",NA
"531","Missouri",1995,23000,67,1541000,"Clothianidin",0,"NO2.Mean",NA
"532","Missouri",1996,22000,74,1628000,"Clothianidin",0,"NO2.Mean",NA
"533","Missouri",1997,24000,77,1848000,"Clothianidin",0,"NO2.Mean",NA
"534","Missouri",1998,23000,66,1518000,"Clothianidin",0,"NO2.Mean",NA
"535","Missouri",1999,24000,65,1560000,"Clothianidin",0,"NO2.Mean",NA
"536","Missouri",2000,23000,75,1725000,"Clothianidin",0,"NO2.Mean",16.9280011314985
"537","Missouri",2001,22000,61,1342000,"Clothianidin",0,"NO2.Mean",17.3478219358974
"538","Missouri",2002,18000,50,9e+05,"Clothianidin",0,"NO2.Mean",17.3868740790698
"539","Missouri",2003,17000,53,901000,"Clothianidin",0,"NO2.Mean",16.532491472093
"540","Missouri",2004,16000,41,656000,"Clothianidin",7062.8,"NO2.Mean",13.8707736325581
"541","Missouri",2005,15000,50,750000,"Clothianidin",10880.9,"NO2.Mean",12.6177909697674
"542","Missouri",2006,15000,46,690000,"Clothianidin",12278.1,"NO2.Mean",13.1498543239437
"543","Missouri",2007,14000,46,644000,"Clothianidin",23367.3,"NO2.Mean",12.8261067061611
"544","Missouri",2008,11000,53,583000,"Clothianidin",14583,"NO2.Mean",12.1087173395349
"545","Missouri",2009,11000,47,517000,"Clothianidin",23669.7,"NO2.Mean",NA
"546","Missouri",2010,11000,52,572000,"Clothianidin",15640.2,"NO2.Mean",NA
"547","Missouri",2011,8000,43,344000,"Clothianidin",20725.6,"NO2.Mean",NA
"548","Missouri",2012,7000,53,371000,"Clothianidin",44827.9,"NO2.Mean",NA
"549","Missouri",2013,10000,47,470000,"Clothianidin",52530.7,"NO2.Mean",12.0192737616279
"550","Missouri",2014,12000,47,564000,"Clothianidin",61668.2,"NO2.Mean",11.834839902507
"551","Missouri",2015,10000,52,520000,"Clothianidin",907.2,"NO2.Mean",13.1099786978417
"552","Missouri",2016,8000,62,496000,"Clothianidin",4303.2,"NO2.Mean",12.4858465306122
"553","Missouri",2017,8000,65,520000,"Clothianidin",NA,"NO2.Mean",NA
"554","Montana",1991,86000,92,7912000,"Clothianidin",NA,"NO2.Mean",NA
"555","Montana",1992,87000,110,9570000,"Clothianidin",NA,"NO2.Mean",NA
"556","Montana",1993,95000,98,9310000,"Clothianidin",NA,"NO2.Mean",NA
"557","Montana",1994,119000,105,12495000,"Clothianidin",NA,"NO2.Mean",NA
"558","Montana",1995,106000,80,8480000,"Clothianidin",0,"NO2.Mean",NA
"559","Montana",1996,117000,60,7020000,"Clothianidin",0,"NO2.Mean",NA
"560","Montana",1997,107000,120,12840000,"Clothianidin",0,"NO2.Mean",NA
"561","Montana",1998,115000,122,14030000,"Clothianidin",0,"NO2.Mean",NA
"562","Montana",1999,122000,70,8540000,"Clothianidin",0,"NO2.Mean",NA
"563","Montana",2000,124000,88,10912000,"Clothianidin",0,"NO2.Mean",NA
"564","Montana",2001,136000,102,13872000,"Clothianidin",0,"NO2.Mean",NA
"565","Montana",2002,134000,63,8442000,"Clothianidin",0,"NO2.Mean",NA
"566","Montana",2003,145000,66,9570000,"Clothianidin",0,"NO2.Mean",NA
"567","Montana",2004,140000,77,10780000,"Clothianidin",110,"NO2.Mean",NA
"568","Montana",2005,130000,67,8710000,"Clothianidin",87.4,"NO2.Mean",NA
"569","Montana",2006,132000,79,10428000,"Clothianidin",17.5,"NO2.Mean",NA
"570","Montana",2007,135000,68,9180000,"Clothianidin",96.1,"NO2.Mean",NA
"571","Montana",2008,134000,70,9380000,"Clothianidin",443.8,"NO2.Mean",NA
"572","Montana",2009,146000,70,10220000,"Clothianidin",621.9,"NO2.Mean",NA
"573","Montana",2010,157000,74,11618000,"Clothianidin",2595.9,"NO2.Mean",NA
"574","Montana",2011,145000,92,13340000,"Clothianidin",801.9,"NO2.Mean",NA
"575","Montana",2012,145000,52,7540000,"Clothianidin",1460.8,"NO2.Mean",NA
"576","Montana",2013,159000,94,14946000,"Clothianidin",1438.8,"NO2.Mean",NA
"577","Montana",2014,162000,88,14256000,"Clothianidin",2529.9,"NO2.Mean",NA
"578","Montana",2015,146000,83,12118000,"Clothianidin",0,"NO2.Mean",NA
"579","Montana",2016,159000,77,12243000,"Clothianidin",0,"NO2.Mean",NA
"580","Montana",2017,145000,72,10440000,"Clothianidin",NA,"NO2.Mean",NA
"581","Nebraska",1991,108000,67,7236000,"Clothianidin",NA,"NO2.Mean",NA
"582","Nebraska",1992,96000,75,7200000,"Clothianidin",NA,"NO2.Mean",NA
"583","Nebraska",1993,83000,70,5810000,"Clothianidin",NA,"NO2.Mean",NA
"584","Nebraska",1994,72000,55,3960000,"Clothianidin",NA,"NO2.Mean",NA
"585","Nebraska",1995,60000,73,4380000,"Clothianidin",0,"NO2.Mean",NA
"586","Nebraska",1996,65000,75,4875000,"Clothianidin",0,"NO2.Mean",NA
"587","Nebraska",1997,61000,67,4087000,"Clothianidin",0,"NO2.Mean",NA
"588","Nebraska",1998,64000,70,4480000,"Clothianidin",0,"NO2.Mean",NA
"589","Nebraska",1999,58000,77,4466000,"Clothianidin",0,"NO2.Mean",NA
